tariff_mode,candidate_id,action_index,total_cost,energy_cost,incremental_demand_cost,peak_kw_max,daily_kwh_sum,eligible,ready_checked_school_days,checked_school_days,unoccupied_heating_f,recovery_lead_minutes,post_occupancy_extension_minutes,setback_offset_f,continuous_conditioning
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_72,72,7481.639847,4942.785597,2538.85425,211.571188,48669.910154,True,5,5,64.0,60,120,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_73,73,7499.52824,4966.767558,2532.760682,211.06339,48745.370194,True,5,5,64.0,60,180,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_74,74,7281.218826,4704.394571,2576.824255,214.735355,46477.543255,True,5,5,64.0,120,0,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_75,75,7285.107299,4715.810983,2569.296317,214.108026,46573.104228,True,5,5,64.0,120,60,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_76,76,7297.058801,4735.860935,2561.197866,213.433155,46674.958482,True,5,5,64.0,120,120,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_77,77,7321.875684,4769.311448,2552.564237,212.713686,46781.970463,True,5,5,64.0,120,180,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_78,78,7340.693467,4812.62073,2528.072737,210.672728,47515.02745,True,5,5,64.0,120,0,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_79,79,7344.346051,4822.587278,2521.758774,210.146564,47598.22248,True,5,5,64.0,120,60,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_80,80,7354.739479,4839.827762,2514.911717,209.575976,47685.531887,True,5,5,64.0,120,120,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_81,81,7376.015922,4868.36641,2507.649512,208.970793,47775.725877,True,5,5,64.0,120,180,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_82,82,7408.61469,4922.537269,2486.077421,207.173118,48565.92859,True,5,5,64.0,120,0,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_83,83,7411.585311,4930.465433,2481.119877,206.75999,48632.9045,True,5,5,64.0,120,60,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_84,84,7420.748561,4945.009417,2475.739144,206.311595,48706.423582,True,5,5,64.0,120,120,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_85,85,7439.048905,4969.049919,2469.998986,205.833249,48782.251518,True,5,5,64.0,120,180,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_86,86,7253.90868,4706.367248,2547.541432,212.295119,46530.006562,True,5,5,64.0,180,0,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_87,87,7258.087656,4717.724513,2540.363143,211.696929,46625.023146,True,5,5,64.0,180,60,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_88,88,7270.404351,4737.74861,2532.65574,211.054645,46726.935031,True,5,5,64.0,180,120,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_89,89,7295.636349,4771.19844,2524.437909,210.369826,46834.094907,True,5,5,64.0,180,180,-1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_90,90,7342.847711,4814.646299,2528.201412,210.683451,47564.737044,True,5,5,64.0,180,0,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_91,91,7346.760126,4824.598507,2522.161619,210.180135,47647.721567,True,5,5,64.0,180,60,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_92,92,7357.429452,4841.810355,2515.619097,209.634925,47734.897563,True,5,5,64.0,180,120,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_93,93,7378.971264,4870.293495,2508.677768,209.056481,47824.943564,True,5,5,64.0,180,180,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_94,94,7432.778662,4924.189841,2508.588821,209.049068,48607.442057,True,5,5,64.0,180,0,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_95,95,7435.757045,4932.11498,2503.642065,208.636839,48674.320355,True,5,5,64.0,180,60,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_96,96,7444.905692,4946.632673,2498.273019,208.189418,48747.710913,True,5,5,64.0,180,120,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_97,97,7463.184154,4970.637504,2492.54665,207.712221,48823.462224,True,5,5,64.0,180,180,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_102,102,7624.3086,5026.17986,2598.12874,216.510728,49548.498521,False,0,5,66.0,0,0,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_103,103,7626.411057,5032.35439,2594.056667,216.171389,49600.715379,False,0,5,66.0,0,60,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_104,104,7634.432226,5044.802686,2589.62954,215.802462,49662.986989,False,0,5,66.0,0,120,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_105,105,7649.81302,5064.931649,2584.881371,215.406781,49727.594366,False,0,5,66.0,0,180,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_106,106,7654.702494,5139.716316,2514.986177,209.582181,50635.441546,False,0,5,66.0,0,0,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_107,107,7657.969733,5145.969246,2512.000487,209.333374,50684.157013,False,0,5,66.0,0,60,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_108,108,7664.753412,5156.00867,2508.744742,209.062062,50732.879456,False,0,5,66.0,0,120,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_109,109,7675.819146,5170.56646,2505.252687,208.771057,50778.613429,False,0,5,66.0,0,180,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_114,114,7518.877249,5031.857416,2487.019833,207.251653,49599.988356,True,5,5,66.0,60,0,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_115,115,7520.98041,5038.068048,2482.912362,206.909364,49652.632996,True,5,5,66.0,60,60,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_116,116,7528.939896,5050.491398,2478.448498,206.537375,49714.800254,True,5,5,66.0,60,120,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_117,117,7544.250393,5070.587468,2473.662925,206.138577,49779.350318,True,5,5,66.0,60,180,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_118,118,7567.702253,5144.170903,2423.531351,201.960946,50676.002268,True,5,5,66.0,60,0,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_119,119,7570.941805,5150.417682,2420.524123,201.710344,50724.656319,True,5,5,66.0,60,60,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_120,120,7577.686095,5160.442231,2417.243864,201.436989,50773.315683,True,5,5,66.0,60,120,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_121,121,7588.710643,5174.983411,2413.727232,201.143936,50819.025743,True,5,5,66.0,60,180,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_126,126,7504.405168,5034.13795,2470.267218,205.855602,49634.742154,True,5,5,66.0,120,0,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_127,127,7506.744276,5040.377196,2466.367081,205.53059,49687.628808,True,5,5,66.0,120,60,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_128,128,7514.872309,5052.74484,2462.127469,205.177289,49749.372784,True,5,5,66.0,120,120,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_129,129,7530.402015,5072.816559,2457.585456,204.798788,49813.86781,True,5,5,66.0,120,180,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_130,130,7600.613338,5145.868551,2454.744787,204.562066,50702.113213,True,5,5,66.0,120,0,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_131,131,7603.971354,5152.106679,2451.864675,204.322056,50750.692831,True,5,5,66.0,120,60,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_132,132,7610.845641,5162.122504,2448.723136,204.060261,50799.312985,True,5,5,66.0,120,120,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_133,133,7622.007846,5176.652189,2445.355658,203.779638,50845.006313,True,5,5,66.0,120,180,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_138,138,7523.816082,5035.189148,2488.626934,207.385578,49664.795959,True,5,5,66.0,180,0,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_139,139,7526.007439,5041.2759,2484.731539,207.060962,49716.712336,True,5,5,66.0,180,60,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_140,140,7534.221467,5053.725695,2480.495771,206.707981,49778.919137,True,5,5,66.0,180,120,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_141,141,7549.741882,5073.783528,2475.958354,206.329863,49843.455676,True,5,5,66.0,180,180,0.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_142,142,7615.067022,5146.612784,2468.454238,205.70452,50724.537399,True,5,5,66.0,180,0,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_143,143,7618.421264,5152.845712,2465.575552,205.464629,50773.063578,True,5,5,66.0,180,60,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_144,144,7625.286168,5162.853004,2462.433164,205.202764,50821.641823,True,5,5,66.0,180,120,1.0,False
ILLUSTRATIVE_DYNAMIC_HOURLY,discrete_145,145,7636.436342,5177.37044,2459.065902,204.922158,50867.303817,True,5,5,66.0,180,180,1.0,False
