date,n_intervals,oat_min_f,oat_max_f,facility_peak_kw,max_abs_dT_f,p99_9_abs_dT_f,n_morning_recovery,n_evening_setback,mean_zone_cross_std_f,gate_or_smoke_date,weekend,fold
2026-02-20,96,27.266666666666666,35.44166666666666,170.0,0.5833333333333428,0.5603333333333292,1,1,0.7930357792447342,False,False,train_dev
2026-02-21,96,21.366666666666664,27.883333333333336,135.99999666666668,0.20666666666666345,0.2047499999999943,0,0,1.270014024748199,False,True,train_dev
2026-02-22,96,16.316666666666666,22.100000000000005,87.99999666666668,0.356666666666662,0.30299999999999905,0,0,1.1297745606847518,False,True,train_dev
2026-02-23,96,16.383333333333336,27.741666666666664,268.0,2.093333333333341,1.5413333333332884,1,1,0.7719999818664673,False,False,train_dev
2026-02-24,96,18.916666666666668,35.06666666666667,255.99998666666667,0.7599999999999909,0.6814166666666575,1,1,0.7331654291749877,False,False,train_dev
2026-02-25,96,21.0,31.083333333333332,218.0,0.7733333333333121,0.7273333333333339,1,1,0.8105600463383621,False,False,train_dev
2026-02-26,96,15.616666666666667,43.275,236.0,0.8366666666666731,0.7120833333333288,1,1,0.6065510693744509,False,False,train_dev
2026-02-27,96,27.891666666666666,60.35,170.0,0.5666666666666629,0.5302499999999938,1,1,0.6353115700821238,False,False,train_dev
2026-02-28,96,20.96666666666667,39.458333333333336,64.0,0.22666666666667368,0.18641666666666623,0,0,1.3270851739204435,False,True,train_dev
2026-03-01,96,4.983333333333333,29.241666666666664,70.0,0.28999999999999915,0.26891666666666697,0,0,1.202241635773473,False,True,train_dev
2026-03-02,96,17.4,45.00833333333333,228.0,0.75,0.7174166666666693,1,1,0.8139731604138539,False,False,train_dev
2026-03-03,96,29.2,44.175000000000004,188.0,0.6633333333333411,0.6518333333333425,1,1,0.7860184762909875,False,False,train_dev
2026-03-04,96,23.349999999999998,52.86666666666667,178.0,0.693333333333328,0.5955833333333194,1,1,0.7521575587603548,False,False,train_dev
2026-03-05,96,38.9,47.375,150.0,0.6966666666666725,0.5854999999999919,1,1,0.7688581052768882,False,False,train_dev
2026-03-06,96,41.94166666666666,59.916666666666664,178.0,0.6599999999999966,0.6063333333333336,1,1,0.7509684042742669,False,False,train_dev
2026-03-07,96,33.233333333333334,58.083333333333336,58.0,0.18484848484848726,0.1831060606060563,0,0,1.2322705975647097,False,True,train_dev
2026-03-08,92,32.725,60.03333333333333,105.99999666666668,0.21333333333333826,0.20598666666666202,0,0,1.3974449707988512,False,True,train_dev
2026-03-09,96,44.275000000000006,72.00833333333333,156.0,0.9433333333333422,0.8398333333333301,1,1,0.9140579716330727,False,False,train_dev
2026-03-10,96,34.96666666666667,50.6,146.0,0.46000000000000796,0.4485000000000012,1,1,0.8607218317893972,False,False,train_dev
2026-03-11,96,32.041666666666664,37.30833333333333,178.0,0.4966666666666697,0.4966666666666697,1,1,0.8185924969774909,False,False,train_dev
2026-03-12,96,27.825,44.833333333333336,160.0,0.6133333333333297,0.6114166666666728,1,1,0.7652868747455521,False,False,train_dev
2026-03-13,96,30.53333333333333,43.800000000000004,164.0,0.6233333333333348,0.6099166666666711,1,1,0.8379006378125466,False,False,train_dev
2026-03-14,96,24.916666666666668,36.291666666666664,58.0,0.22999999999999687,0.19549999999999693,0,0,1.2879091725334038,False,True,train_dev
2026-03-15,96,25.233333333333334,34.65,60.0,0.356666666666662,0.33558333333332985,0,0,1.0942720729323865,False,True,train_dev
2026-03-16,96,18.933333333333334,25.375,218.0,1.1000000000000085,1.0520833333333326,1,1,0.9270591752076095,True,False,gate_smoke_excluded
2026-03-17,96,10.116666666666667,22.0,237.99999333333335,2.2066666666666706,1.6450833333332888,1,1,0.683651329461424,False,False,train_dev
2026-03-18,96,16.358333333333334,37.59166666666667,218.0,0.7366666666666717,0.7194166666666738,1,1,0.7268906587414952,False,False,train_dev
2026-03-19,96,30.633333333333336,48.51666666666667,180.0,0.6948717948718013,0.6805705128205154,1,1,0.819419191460448,False,False,train_dev
2026-03-20,96,37.791666666666664,61.25,154.0,0.7266666666666737,0.6998333333333381,1,1,0.8531426907135436,False,False,train_dev
2026-03-21,96,38.675000000000004,78.79166666666667,48.0,0.20909090909090366,0.19340909090909034,0,0,1.2710627699915766,False,True,train_dev
2026-03-22,96,33.96666666666667,52.75833333333333,50.0,0.3696969696969745,0.32387121212120595,0,0,1.430204739791592,False,True,train_dev
2026-03-23,96,26.974999999999998,44.89166666666667,128.0,1.5033333333333303,1.4554166666666586,1,1,1.3524161623072501,False,False,train_dev
2026-03-24,96,31.40833333333333,52.56666666666666,119.99999666666668,0.6666666666666714,0.6455833333333311,1,1,1.0980311665620144,False,False,train_dev
2026-03-25,96,35.93333333333333,73.28333333333333,108.0,0.5466666666666811,0.5389999999999963,1,1,1.0656327603148865,False,False,train_dev
2026-03-26,96,34.199999999999996,56.5,86.0,0.44666666666665833,0.37958333333333166,1,1,0.9600591836600253,False,False,model_selection_val
2026-03-27,96,26.883333333333336,42.71666666666666,48.0,0.22727272727273373,0.18893939393939138,1,1,0.9880465276629854,False,False,model_selection_val
2026-03-28,96,20.116666666666664,47.48333333333333,56.0,0.173333333333332,0.1656666666666717,0,0,1.0269129501945207,False,True,model_selection_val
2026-03-29,96,37.833333333333336,65.06666666666666,52.0,0.3615384615384727,0.3244114219114237,0,0,0.9676993511482594,False,True,model_selection_val
2026-03-30,96,40.64166666666667,78.63333333333334,190.0,0.86666666666666,0.8589999999999915,1,1,0.8073423353683538,False,False,model_selection_val
2026-03-31,96,41.85,69.38333333333333,119.99999333333334,0.6500000000000057,0.5622756410256416,1,1,0.8335834111267838,False,False,model_selection_val
2026-04-01,96,33.2,43.925000000000004,152.0,0.6733333333333462,0.60433333333333,1,1,0.8644122798932422,False,False,model_selection_val
2026-04-02,96,32.824999999999996,49.85,168.0,0.5266666666666566,0.5098589743589657,1,1,0.8057523417709375,False,False,model_selection_val
2026-04-03,96,36.4,45.51666666666667,148.0,0.5699999999999932,0.5604166666666597,1,1,0.7736780252528357,False,False,model_selection_val
2026-04-04,96,35.15833333333333,43.73333333333333,52.0,0.1393939393939263,0.12824242424241225,0,0,1.1866342539380423,False,True,model_selection_val
2026-04-05,96,32.74166666666667,54.73333333333333,54.0,0.32727272727272805,0.2854545454545401,0,0,1.2502101414141615,False,True,model_selection_val
2026-04-06,96,31.066666666666663,47.56666666666666,186.0,0.9433333333333422,0.8149166666666596,1,1,0.8590662827787742,False,False,model_selection_val
2026-04-07,96,22.541666666666668,42.98333333333333,180.0,0.5233333333333263,0.48499999999999216,1,1,0.8268767076824672,False,False,model_selection_val
2026-04-08,96,32.324999999999996,72.475,158.0,0.7025641025640965,0.6589230769230701,1,1,0.8460804182535301,False,False,model_selection_val
2026-04-09,96,42.300000000000004,61.6,136.0,0.49487179487179844,0.4479871794871736,1,1,0.8756496790760125,False,False,model_selection_val
2026-04-10,96,37.333333333333336,53.050000000000004,118.0,0.6033333333333388,0.4923141025640953,1,1,0.806178728267481,False,False,model_selection_val
2026-04-11,96,30.73333333333333,55.175000000000004,44.0,0.20909090909091788,0.186439393939397,0,0,1.138621137557737,False,True,model_selection_val
2026-04-12,96,48.20000000000001,75.18333333333334,44.0,0.2974358974358893,0.232698135198128,0,0,1.1708456972938237,False,True,model_selection_val
2026-04-13,96,59.40833333333333,73.36666666666667,119.99999666666668,0.6666666666666572,0.6091666666666559,1,1,0.9465017864577744,False,False,model_selection_val
2026-04-14,96,57.25,77.34166666666667,127.99999333333334,0.3076923076922924,0.30326923076923046,1,1,1.0779404799831436,False,False,model_selection_val
2026-04-15,96,56.416666666666664,68.39999999999999,121.99999666666668,0.36666666666667425,0.3494166666666722,1,1,1.1416628834115148,False,False,model_selection_val
2026-04-16,96,54.01666666666667,71.85000000000001,112.0,0.4848484848484844,0.42212121212120657,1,1,1.2225315670370442,False,False,model_selection_val
2026-04-17,96,53.84166666666666,76.27499999999999,140.0,0.31212121212121247,0.3095745920745996,1,1,1.2361989670228335,False,False,model_selection_val
2026-04-18,96,37.43333333333334,53.63333333333333,42.0,0.2766666666666566,0.263946969696962,0,0,1.4793025462424307,False,True,model_selection_val
2026-04-19,96,33.016666666666666,48.425000000000004,40.0,0.27272727272726627,0.2674999999999897,0,0,1.706131551887256,False,True,model_selection_val
2026-04-20,96,27.8,55.175000000000004,150.0,0.7533333333333303,0.7437499999999968,1,1,1.0171244311427021,False,False,model_selection_val
2026-04-21,96,44.94166666666666,78.97500000000001,118.0,0.4933333333333252,0.4837499999999998,1,1,1.0157494391601305,False,False,model_selection_val
2026-04-22,96,48.65,76.78333333333333,118.0,0.3299999999999841,0.3261666666666621,1,1,1.186145390812369,False,False,model_selection_val
2026-04-23,96,49.71666666666667,80.5,110.0,0.29999999999999716,0.29410256410255675,1,1,1.1545451341091908,False,False,model_selection_val
2026-04-24,96,51.300000000000004,72.2,98.0,0.36000000000001364,0.3324696969697008,1,1,1.2249216861815924,False,False,model_selection_val
2026-04-25,96,43.949999999999996,68.175,22.0,0.2030303030302889,0.18909090909089837,0,0,1.5714786781044883,False,True,model_selection_val
2026-04-26,96,43.35,69.53333333333333,22.0,0.20000000000000284,0.1912878787878725,0,0,1.8299950515413705,False,True,model_selection_val
2026-04-27,96,51.416666666666664,67.51666666666667,100.0,0.7545454545454504,0.547196969696958,1,1,1.4620024073803357,False,False,model_selection_val
2026-04-28,96,48.6,64.89166666666667,106.0,0.2969696969696969,0.28721212121211287,1,1,1.3009637457732317,False,False,model_selection_val
2026-04-29,96,37.93333333333334,54.14166666666667,110.0,0.38999999999998636,0.37274999999999253,1,1,1.2481610632782674,False,False,model_selection_val
2026-04-30,96,33.574999999999996,51.85,112.0,0.5866666666666589,0.5464166666666597,1,1,0.9508144280819821,False,False,model_selection_val
2026-05-01,96,34.98333333333333,48.43333333333334,102.0,0.5487179487179503,0.5283717948717952,1,1,0.9680829201186459,False,False,model_selection_val
2026-05-02,96,31.108333333333334,59.26666666666667,28.0,0.22333333333332916,0.19841666666665866,0,0,1.2681267114715709,False,True,model_selection_val
2026-05-03,96,45.70000000000001,71.33333333333334,28.0,0.25,0.21549999999998778,0,0,1.3362402311057107,False,True,model_selection_val
2026-05-04,96,44.5,79.96666666666667,118.0,0.8599999999999994,0.7239166666666648,1,1,0.9469074233817283,False,False,model_selection_val
2026-05-05,96,42.666666666666664,57.949999999999996,94.0,0.4300000000000068,0.39933333333333293,1,1,0.9856269654595265,False,False,model_selection_val
2026-05-06,96,34.46666666666667,51.98333333333333,98.0,0.556666666666672,0.5358782051282057,1,1,0.9076837707495765,False,False,model_selection_val
2026-05-07,96,30.65833333333333,61.13333333333333,105.99999666666668,0.5333333333333172,0.5026666666666515,1,1,0.863961651873164,False,False,model_selection_val
2026-05-08,96,32.041666666666664,69.86666666666667,104.0,0.6400000000000006,0.5978333333333362,1,1,0.9250574924470157,False,False,model_selection_val
2026-05-09,96,49.46666666666667,67.48333333333333,30.0,0.22333333333334338,0.20120454545454936,0,0,1.3470278412437262,False,True,model_selection_val
2026-05-10,96,35.99166666666667,62.35833333333333,26.0,0.1787878787878867,0.17181818181818737,0,0,1.542812372022418,False,True,model_selection_val
2026-05-11,96,36.574999999999996,61.69166666666667,103.99999666666668,0.5435897435897346,0.5357756410256372,1,1,1.1816284875421186,False,False,model_selection_val
2026-05-12,96,41.21666666666667,75.625,120.0,0.6066666666666833,0.4859166666666692,1,1,1.0634121858730838,False,False,model_selection_val
2026-05-13,96,47.0,63.20000000000001,98.0,0.45666666666666345,0.36363461538460706,1,1,1.093680411271886,False,False,model_selection_val
2026-05-14,96,36.225,71.08333333333333,94.0,0.5799999999999983,0.5052499999999869,1,1,1.2252146925883656,False,False,model_selection_val
2026-05-15,96,54.833333333333336,81.68333333333334,76.0,0.3060606060606119,0.2757424242424308,1,1,1.3827120403638007,False,False,heldout_transient
2026-05-16,96,60.458333333333336,84.64166666666667,24.0,0.23636363636364877,0.21893939393940448,0,0,1.8127981441876564,False,True,heldout_transient
2026-05-17,96,56.78333333333334,69.3,28.0,0.1787878787878725,0.1770454545454497,0,0,2.0307843395779432,False,True,heldout_transient
2026-05-18,96,61.074999999999996,78.125,125.99999666666668,0.4363636363636516,0.40151515151514666,1,1,1.263517167711883,False,False,heldout_transient
2026-05-19,96,53.1,69.03333333333333,120.0,0.5515151515151473,0.43651515151513653,1,1,1.0860210514600022,False,False,heldout_transient
2026-05-20,96,46.61666666666667,61.6,114.0,0.36363636363637397,0.3287878787878772,1,1,1.1840822312962296,False,False,heldout_transient
2026-05-21,96,43.166666666666664,57.449999999999996,98.0,0.6939393939393881,0.5249242424242299,1,1,1.275853452576465,False,False,heldout_transient
2026-05-22,96,46.125,65.9,96.0,0.46333333333333826,0.4633333333333301,1,1,1.2213189282744874,False,False,heldout_transient
2026-05-23,96,52.75,74.64166666666667,24.0,0.1787878787878867,0.17007575757576457,0,0,1.4559869864263728,False,True,heldout_transient
2026-05-24,96,56.5,78.08333333333333,26.0,0.27272727272726627,0.25704545454544475,0,0,1.6820850157166625,False,True,heldout_transient
2026-05-25,96,57.291666666666664,83.74166666666666,30.0,0.2454545454545496,0.20886363636363003,1,1,1.8356748428595988,False,False,heldout_transient
2026-05-26,96,60.35,87.65833333333335,133.99999666666668,0.6878787878787875,0.5721818181818077,1,1,1.3695031905697803,False,False,heldout_transient
2026-05-27,96,60.81666666666667,87.2,121.99999666666668,0.6757575757575722,0.6417803030303032,1,1,1.188989209873208,False,False,heldout_transient
2026-05-28,96,56.333333333333336,79.19166666666666,128.0,0.9575757575757535,0.7941363636363482,1,1,1.2253471019226705,False,False,heldout_transient
2026-05-29,96,47.48333333333333,81.55833333333332,140.0,0.7666666666666799,0.7056818181818085,1,1,1.245882503807959,False,False,heldout_transient
2026-05-30,96,52.14166666666667,74.86666666666667,26.0,0.1909090909090878,0.189166666666665,0,0,1.7147055391547348,False,True,heldout_transient
2026-05-31,96,51.80833333333333,78.06666666666666,24.0,0.18181818181817277,0.16613636363635945,0,0,1.9551155864799306,False,True,heldout_transient
2026-06-01,96,57.51666666666667,76.56666666666666,127.99999666666668,1.0090909090909008,0.8871212121212071,1,1,1.3244520490936842,False,False,heldout_transient
2026-06-02,96,49.708333333333336,79.09166666666665,124.0,0.5878787878787932,0.5255536130536105,1,1,1.1460660745160836,False,False,heldout_transient
2026-06-03,96,45.60833333333333,82.7,128.0,0.7121212121212182,0.600606060606053,1,1,1.1918451609894756,False,False,heldout_transient
2026-06-04,96,54.225,86.57499999999999,127.99999666666668,0.6242424242424107,0.6007196969696784,1,1,1.1123429794255506,False,False,heldout_transient
2026-06-05,96,64.05,75.1,140.0,0.6484848484848413,0.6380303030303046,1,1,0.9950735776453271,False,False,heldout_transient
2026-06-06,96,63.11666666666667,81.99166666666667,26.0,0.23333333333333428,0.20545454545454503,0,0,1.5008087855489485,False,True,heldout_transient
2026-06-07,96,62.375,80.16666666666667,26.0,0.16969696969695747,0.15910839160839446,0,0,1.9979148490775902,False,True,heldout_transient
2026-06-08,96,63.63333333333333,80.10000000000001,146.0,1.0181818181818159,0.9850757575757583,1,1,1.1806554941132976,False,False,heldout_transient
2026-06-09,96,70.175,83.85000000000001,158.0,0.6272727272727252,0.5941666666666594,1,1,0.7874571073003898,False,False,heldout_transient
2026-06-10,96,69.16666666666667,86.76666666666667,172.0,0.6212121212121104,0.5170151515151292,1,1,0.8290121992899552,False,False,heldout_transient
2026-06-11,96,61.199999999999996,74.64166666666667,149.99999666666668,0.46999999999999886,0.4436893939393901,1,1,0.8638759331467879,False,False,heldout_transient
2026-06-12,96,56.625,77.89166666666667,86.0,0.6833333333333371,0.6258333333333277,1,1,0.9188284245345955,False,False,heldout_transient
2026-06-13,96,63.15833333333333,83.25,20.0,0.2733333333333263,0.22768181818180822,0,0,1.0887379473229346,False,True,heldout_transient
2026-06-14,96,52.4,67.61666666666667,22.0,0.26060606060605096,0.22227272727271677,0,0,1.494660324160238,False,True,heldout_transient
2026-06-15,96,50.31666666666666,76.68333333333334,74.0,0.6733333333333462,0.6677575757575851,1,1,1.2114409751582536,False,False,heldout_transient
2026-06-16,96,57.6,71.5,80.0,0.6606060606060709,0.45151515151514743,1,1,1.1574563290085462,False,False,heldout_transient
2026-06-17,96,54.31666666666666,63.708333333333336,72.0,0.318181818181813,0.27322727272726405,1,1,1.1633398847334133,False,False,heldout_transient
2026-06-18,96,57.60833333333333,70.98333333333333,56.0,0.25151515151516435,0.24681060606060645,1,1,1.1711032521293012,False,False,heldout_transient
2026-06-19,96,53.31666666666667,75.03333333333333,26.0,0.1545454545454561,0.15193181818181373,1,1,1.3162306286156478,False,False,heldout_transient
2026-06-20,96,56.81666666666666,75.86666666666667,26.0,0.23939393939393483,0.22545454545455246,0,0,1.5206347097357955,False,True,heldout_transient
2026-06-21,96,53.56666666666666,70.275,24.0,0.15757575757575637,0.15060606060605702,0,0,1.5856200565292038,False,True,heldout_transient
2026-06-22,96,56.866666666666674,77.05,94.0,0.3424242424242294,0.31280303030302553,1,1,1.3194140326451915,False,False,heldout_transient
2026-06-23,96,52.583333333333336,78.175,88.0,0.35454545454545894,0.3493181818181906,1,1,1.2603617580557291,False,False,heldout_transient
2026-06-24,96,59.375,72.66666666666667,116.0,0.3727272727272606,0.35530303030302446,1,1,1.0741923764499868,False,False,heldout_transient
2026-06-25,96,57.9,75.83333333333334,125.99999666666668,0.27692307692308304,0.2754487179487209,1,1,1.0853803169850176,False,False,heldout_transient
2026-06-26,96,58.31666666666666,72.25,44.0,0.5100000000000051,0.371999999999989,1,1,1.2268678426744617,False,False,heldout_transient
2026-06-27,96,55.56666666666666,78.80000000000001,20.0,0.20000000000000284,0.17734848484849017,0,0,1.4838310973545512,False,True,heldout_transient
2026-06-28,96,60.03333333333333,77.14166666666667,22.0,0.19393939393938808,0.16257575757575324,0,0,1.6936972723006551,False,True,heldout_transient
2026-06-29,96,71.8,91.35000000000001,154.0,0.8399999999999892,0.6880606060605907,1,1,1.2804896905357397,False,False,heldout_transient
2026-06-30,96,77.81666666666666,90.78333333333332,186.0,0.9933333333333394,0.8211818181818038,1,1,0.996213819796175,False,False,heldout_transient
2026-07-01,96,76.13333333333333,92.95,188.0,0.8266666666666538,0.7503484848484699,1,1,1.0168256809640246,False,False,heldout_transient
2026-07-02,96,68.375,88.85000000000001,160.0,0.9333333333333371,0.922878787878784,1,1,0.8759485245333826,False,False,heldout_transient
2026-07-03,1,69.125,69.125,22.0,0.026666666666670835,0.02665000000000411,0,0,0.9554353657649284,False,False,heldout_transient
